Daily-integrated downwelling PAR flux calculated by combining light penetration measured with a hyperspectral profiler radiometer (Hyperpro) and surface light flux measured with a shipboard PAR radiometer. Daily PAR flux is expressed in moles phot. m^-2 d^-1 and it was processed with the procedure described in Barone et al. (GBC, 20022) including extrapolation beyond the maximum measured depth.
First three rows are year, month, and day. The first six profiles are in the cyclone, and the last six are in the anticyclone.
First column is depth (m). 

NaN,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
NaN,7,7,7,7,7,7,7,7,7,7,7,7
NaN,4,4,5,5,6,6,9,9,10,10,11,11
48,3.8614,4.3476,6.9933,6.8117,6.959,7.1668,6.8141,5.5424,6.5534,6.3405,5.9945,6.0333
49,3.6953,4.2585,6.8384,6.972,6.9331,6.663,6.3632,5.2131,6.247,6.5949,5.4945,5.8343
50,3.359,4.0599,6.7102,6.8438,6.5591,6.637,6.272,4.9953,6.2782,5.9926,5.5382,5.2809
51,3.4522,3.8249,6.5927,6.3202,6.3722,6.071,5.8363,4.742,5.7952,5.9822,5.0237,4.9946
52,3.3752,3.9384,6.192,6.3255,6.2683,6.2631,5.6336,4.6103,5.8887,5.9666,5.3052,4.7179
53,3.0834,3.6304,6.0424,6.1439,5.9827,5.9152,5.431,4.4076,5.6239,5.4317,4.5432,4.8441
54,3.1564,3.3306,5.9248,5.6898,5.9983,5.7023,5.3043,4.3063,5.0682,5.3642,4.6111,4.5771
55,3.1037,3.4724,5.2731,5.4707,5.6711,5.4634,5.0814,4.134,5.2552,5.1929,4.4315,4.3636
56,2.9984,3.1159,5.444,5.4387,5.4634,5.3283,5.1321,4.0732,4.9124,4.9488,4.7664,4.0918
57,2.7715,3.128,5.2891,4.8403,5.3076,5.1985,4.8332,3.9415,4.6995,4.7618,3.9947,4.1112
58,2.7877,2.8079,5.0059,4.9418,5.1673,5.1154,4.8281,3.8706,4.6528,4.6736,4.0044,3.8054
59,2.6337,2.6702,4.7281,4.6961,4.6376,4.835,4.6356,3.8047,4.1906,4.4451,3.8442,3.7811
60,2.5283,2.6094,4.4931,4.5518,4.6376,4.7415,4.4836,3.6223,4.2685,4.3983,3.519,3.5821
61,2.423,2.5932,4.6159,4.3755,4.5909,4.648,4.3772,3.3994,3.9673,4.0245,3.286,3.3588
62,2.2569,2.1799,4.2526,4.2152,4.3156,4.1858,4.3215,3.4096,3.8323,4.0193,3.2957,3.3685
63,2.0948,2.0664,4.0443,3.9,4.2429,4.2274,4.1644,3.293,3.7389,3.7025,2.9899,3.1501
64,2.1029,2.0583,3.9909,3.8893,3.8275,3.8742,4.058,3.1512,3.4429,3.6038,2.922,3.1356
65,2.0097,1.9611,3.6222,3.7504,4.0871,3.9781,3.9618,3.0195,3.4325,3.5831,2.7812,2.9851
66,1.9165,1.8963,3.7504,3.5581,3.5107,3.7444,3.6679,2.8928,3.1105,3.3182,2.7375,2.9317
67,1.8436,1.7261,3.4299,3.5688,3.6457,3.6561,3.5615,2.675,3.1417,3.3182,2.6599,2.8395
68,1.7625,1.645,3.4352,3.2429,3.3497,3.3964,3.2677,2.5584,2.9547,3.1313,2.6405,2.6647
69,1.6815,1.5154,3.1841,3.2803,3.3029,3.3497,3.1309,2.4622,2.8716,2.9392,2.5046,2.6453
70,1.6288,1.5843,3.0719,3.0292,3.2043,3.1575,3.1461,2.3558,2.6951,2.8457,2.3929,2.4803
71,1.5519,1.6207,2.9651,2.8956,3.0173,3.1368,2.9637,2.2241,2.6639,2.8301,2.4318,2.359
72,1.4627,1.5113,2.7621,2.7834,2.9186,2.9446,2.8472,2.1481,2.4874,2.5964,2.1842,2.3153
73,1.3493,1.4668,2.7247,2.6766,2.794,2.7265,2.7408,2.0265,2.4458,2.5133,2.1066,2.2133
74,1.3249,1.3736,2.5323,2.5377,2.6694,2.7161,2.604,1.9404,2.2589,2.4562,2.1357,2.1017
75,1.2561,1.3087,2.495,2.4522,2.5759,2.5811,2.4622,1.8644,2.1966,2.316,1.9755,2.0192
76,1.1588,1.2399,2.2278,2.2652,2.4357,2.4564,2.3305,1.7884,2.1291,2.2381,1.9075,2.0483
77,1.1548,1.1102,2.2652,2.2599,2.3941,2.3837,2.2798,1.7174,2.0408,2.1706,1.8153,1.7911
78,1.1143,1.017,2.1049,2.1156,2.337,2.3422,2.1582,1.6212,1.9681,2.0823,1.7085,1.6649
79,0.94408,0.90356,2.0515,1.9874,2.0669,2.1656,2.1227,1.5655,1.8954,1.9214,1.6746,1.6454
80,0.91571,0.81847,1.9981,1.918,2.0721,2.1033,2.0164,1.5097,1.7863,1.8798,1.5435,1.6115
81,0.89545,0.83873,1.8325,1.8485,1.9631,1.9994,1.8948,1.4844,1.6669,1.7863,1.5338,1.5289
82,0.85899,0.85088,1.7523,1.7096,1.828,1.9215,1.7833,1.4033,1.6825,1.7136,1.4222,1.5726
83,0.82657,0.86304,1.7256,1.6669,1.7813,1.7657,1.6617,1.3577,1.5682,1.6617,1.3785,1.4513
84,0.79416,0.82252,1.6134,1.528,1.7242,1.7242,1.5756,1.3172,1.5682,1.5838,1.3251,1.4125
85,0.78606,0.82252,1.5012,1.5012,1.6722,1.6671,1.4895,1.2818,1.428,1.5579,1.2571,1.3251
86,0.71717,0.77795,1.4692,1.3891,1.5372,1.5788,1.3729,1.2564,1.3969,1.4488,1.1989,1.2766
87,0.68071,0.70502,1.373,1.3677,1.4801,1.4645,1.3425,1.221,1.319,1.3917,1.1601,1.2377
88,0.66855,0.69286,1.2982,1.2929,1.3918,1.4801,1.2514,1.2007,1.2099,1.3865,1.1309,1.1504
89,0.61993,0.64829,1.2662,1.1914,1.3139,1.3606,1.2159,1.145,1.1632,1.2463,1.0727,1.1164
90,0.59562,0.62803,1.1807,1.1593,1.2879,1.2931,1.145,1.1247,1.1528,1.2515,1.0144,1.0387
91,0.5551,0.59562,1.1006,1.1006,1.2048,1.21,1.0994,1.0791,1.0801,1.1944,1.0242,0.99503
