"compound_name","nM","filename","polarity"
"Taurine",0.0405994921618512,"190715_Smp_FK180310S77C1-25m_C","neg"
"Taurine",0.0535505946177271,"190715_Smp_FK180310S77C1-DCM_A","neg"
"Taurine",0.0629172702066037,"190715_Smp_FK180310S77C1-DCM_B","neg"
"Taurine",0.0519154128313233,"190715_Smp_FK180310S77C1-DCM_C","neg"
"Taurine",0.0494429389440216,"190715_Smp_FK180310S80C1-25m_A","neg"
"Taurine",0.0757188239176984,"190715_Smp_FK180310S80C1-25m_B","neg"
"Taurine",0.222685155927588,"190715_Smp_FK180310S80C1-25m_C","neg"
"Taurine",0.032690768836487,"190715_Smp_FK180310S80C1-DCM_A","neg"
"Taurine",0.0661802271126251,"190715_Smp_FK180310S80C1-DCM_B","neg"
"Taurine",0.075659328177138,"190715_Smp_FK180310S80C1-DCM_C","neg"
"Trigonelline",Inf,"190715_Std_4uMStdsMix1InH2O_1","pos"
"Trigonelline",Inf,"190715_Std_4uMStdsMix1InH2O_2","pos"
"Trigonelline",0.109951669494437,"190715_Std_4uMStdsMix1InMatrix_1","pos"
"Trigonelline",0.122795601459024,"190715_Std_4uMStdsMix1InMatrix_2","pos"
"Trigonelline",Inf,"190715_Std_4uMStdsMix2InH2O_1","pos"
"Trigonelline",Inf,"190715_Std_4uMStdsMix2InH2O_2","pos"
"Trigonelline",0.0696299380586668,"190715_Std_4uMStdsMix2InMatrix_1","pos"
"Trigonelline",0.0644626347681306,"190715_Std_4uMStdsMix2InMatrix_2","pos"
"Trigonelline",0.0529879195435072,"190715_Std_H2OinMatrix_1","pos"
"Trigonelline",0.0528171198142562,"190715_Std_H2OinMatrix_2","pos"
"Trigonelline",Inf,"170706_Blk_Blk0p2_1","pos"
"Trigonelline",Inf,"170706_Blk_Blk0p2_2","pos"
"Trigonelline",0.00185685993782411,"190715_Blk_KM1906U14-Blk_C","pos"
"Trigonelline",0.0443058827763816,"190715_Poo_TruePooFK180310_Full1","pos"
"Trigonelline",0.0434485506420297,"190715_Poo_TruePooFK180310_Full2","pos"
"Trigonelline",0.0443899336025773,"190715_Poo_TruePooFK180310_Full3","pos"
"Trigonelline",0.0420329047192847,"190715_Poo_TruePooFK180310_Half1","pos"
"Trigonelline",0.0431905601642686,"190715_Poo_TruePooFK180310_Half2","pos"
"Trigonelline",0.0454693814663742,"190715_Poo_TruePooFK180310_Half3","pos"
"Trigonelline",0.0520333081701284,"190715_Smp_FK180310S62C1-25m_A","pos"
"Trigonelline",0.0393491166318079,"190715_Smp_FK180310S62C1-25m_B","pos"
"Trigonelline",0.165852619976238,"190715_Smp_FK180310S62C1-25m_C","pos"
"Trigonelline",0.0150760915908439,"190715_Smp_FK180310S62C1-DCM_A","pos"
"Trigonelline",0.0550703734160056,"190715_Smp_FK180310S62C1-DCM_B","pos"
"Trigonelline",0.0320000377336009,"190715_Smp_FK180310S62C1-DCM_C","pos"
"Trigonelline",0.0433129972090966,"190715_Smp_FK180310S64C1-25m_A","pos"
"Trigonelline",0.0658730494642252,"190715_Smp_FK180310S64C1-25m_B","pos"
"Trigonelline",0.109696382979198,"190715_Smp_FK180310S64C1-25m_C","pos"
"Trigonelline",0.0157472947223023,"190715_Smp_FK180310S64C1-DCM_A","pos"
"Trigonelline",0.0255134254501912,"190715_Smp_FK180310S64C1-DCM_B","pos"
"Trigonelline",0.0198584142321417,"190715_Smp_FK180310S64C1-DCM_C","pos"
"Trigonelline",0.04778773320324,"190715_Smp_FK180310S77C1-25m_A","pos"
"Trigonelline",0.0421586962816909,"190715_Smp_FK180310S77C1-25m_B","pos"
"Trigonelline",0.0433292336027218,"190715_Smp_FK180310S77C1-25m_C","pos"
"Trigonelline",0.0179656178727098,"190715_Smp_FK180310S77C1-DCM_A","pos"
"Trigonelline",0.0195888594688358,"190715_Smp_FK180310S77C1-DCM_B","pos"
"Trigonelline",0.0221014277735324,"190715_Smp_FK180310S77C1-DCM_C","pos"
"Trigonelline",0.0328909306267737,"190715_Smp_FK180310S80C1-25m_A","pos"
"Trigonelline",0.0427722074666067,"190715_Smp_FK180310S80C1-25m_B","pos"
"Trigonelline",0.0639380125971885,"190715_Smp_FK180310S80C1-25m_C","pos"
"Trigonelline",0.0218810914067017,"190715_Smp_FK180310S80C1-DCM_A","pos"
"Trigonelline",0.028239378205629,"190715_Smp_FK180310S80C1-DCM_B","pos"
"Trigonelline",0.0358751708484656,"190715_Smp_FK180310S80C1-DCM_C","pos"
"Trimethylamine N-oxide",Inf,"190715_Std_4uMStdsMix1InH2O_1","pos"
"Trimethylamine N-oxide",Inf,"190715_Std_4uMStdsMix1InH2O_2","pos"
"Trimethylamine N-oxide",0.495334254891152,"190715_Std_4uMStdsMix1InMatrix_1","pos"
"Trimethylamine N-oxide",0.545496978146309,"190715_Std_4uMStdsMix1InMatrix_2","pos"
"Trimethylamine N-oxide",Inf,"190715_Std_4uMStdsMix2InH2O_1","pos"
"Trimethylamine N-oxide",Inf,"190715_Std_4uMStdsMix2InH2O_2","pos"
"Trimethylamine N-oxide",0.0492616307585558,"190715_Std_4uMStdsMix2InMatrix_1","pos"
"Trimethylamine N-oxide",0.0469424172453891,"190715_Std_4uMStdsMix2InMatrix_2","pos"
"Trimethylamine N-oxide",0.0450879957298978,"190715_Std_H2OinMatrix_1","pos"
"Trimethylamine N-oxide",0.0419417441762499,"190715_Std_H2OinMatrix_2","pos"
"Trimethylamine N-oxide",NA,"170706_Blk_Blk0p2_1","pos"
"Trimethylamine N-oxide",NA,"170706_Blk_Blk0p2_2","pos"
"Trimethylamine N-oxide",0.00445719415658044,"190715_Blk_KM1906U14-Blk_C","pos"
"Trimethylamine N-oxide",1.02650520475189,"190715_Poo_TruePooFK180310_Full1","pos"
"Trimethylamine N-oxide",1.0404291211201,"190715_Poo_TruePooFK180310_Full2","pos"
"Trimethylamine N-oxide",0.973790912973785,"190715_Poo_TruePooFK180310_Full3","pos"
"Trimethylamine N-oxide",1.13352828412796,"190715_Poo_TruePooFK180310_Half1","pos"
"Trimethylamine N-oxide",1.08757908978909,"190715_Poo_TruePooFK180310_Half2","pos"
"Trimethylamine N-oxide",1.0747320610858,"190715_Poo_TruePooFK180310_Half3","pos"
"Trimethylamine N-oxide",0.226308195909498,"190715_Smp_FK180310S62C1-25m_A","pos"
"Trimethylamine N-oxide",0.229175459318715,"190715_Smp_FK180310S62C1-25m_B","pos"
"Trimethylamine N-oxide",6.20700814235019,"190715_Smp_FK180310S62C1-25m_C","pos"
"Trimethylamine N-oxide",0.197906195023631,"190715_Smp_FK180310S62C1-DCM_A","pos"
"Trimethylamine N-oxide",1.44030762625795,"190715_Smp_FK180310S62C1-DCM_B","pos"
"Trimethylamine N-oxide",0.407629572957561,"190715_Smp_FK180310S62C1-DCM_C","pos"
"Trimethylamine N-oxide",0.59990770301965,"190715_Smp_FK180310S64C1-25m_A","pos"
"Trimethylamine N-oxide",0.966004447755236,"190715_Smp_FK180310S64C1-25m_B","pos"
"Trimethylamine N-oxide",3.4255891513819,"190715_Smp_FK180310S64C1-25m_C","pos"
"Trimethylamine N-oxide",0.143062269288074,"190715_Smp_FK180310S64C1-DCM_A","pos"
"Trimethylamine N-oxide",0.352650922703272,"190715_Smp_FK180310S64C1-DCM_B","pos"
"Trimethylamine N-oxide",0.28289944018719,"190715_Smp_FK180310S64C1-DCM_C","pos"
"Trimethylamine N-oxide",0.649416853895101,"190715_Smp_FK180310S77C1-25m_A","pos"
"Trimethylamine N-oxide",0.235931254789269,"190715_Smp_FK180310S77C1-25m_B","pos"
"Trimethylamine N-oxide",0.214022273251076,"190715_Smp_FK180310S77C1-25m_C","pos"
"Trimethylamine N-oxide",0.180756203941389,"190715_Smp_FK180310S77C1-DCM_A","pos"
"Trimethylamine N-oxide",0.253047775036931,"190715_Smp_FK180310S77C1-DCM_B","pos"
"Trimethylamine N-oxide",0.235574793064244,"190715_Smp_FK180310S77C1-DCM_C","pos"
"Trimethylamine N-oxide",0.200747225862127,"190715_Smp_FK180310S80C1-25m_A","pos"
"Trimethylamine N-oxide",0.267957644989415,"190715_Smp_FK180310S80C1-25m_B","pos"
"Trimethylamine N-oxide",1.45196973262903,"190715_Smp_FK180310S80C1-25m_C","pos"
"Trimethylamine N-oxide",0.182523413782833,"190715_Smp_FK180310S80C1-DCM_A","pos"
"Trimethylamine N-oxide",0.194997601376937,"190715_Smp_FK180310S80C1-DCM_B","pos"
"Trimethylamine N-oxide",0.396471425348439,"190715_Smp_FK180310S80C1-DCM_C","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix1InH2O_1","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix1InH2O_2","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix1InMatrix_1","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix1InMatrix_2","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix2InH2O_1","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix2InH2O_2","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix2InMatrix_1","pos"
"Turicine",Inf,"190715_Std_4uMStdsMix2InMatrix_2","pos"
"Turicine",Inf,"190715_Std_H2OinMatrix_1","pos"
"Turicine",Inf,"190715_Std_H2OinMatrix_2","pos"
"Turicine",Inf,"170706_Blk_Blk0p2_1","pos"
"Turicine",Inf,"170706_Blk_Blk0p2_2","pos"
"Turicine",0.000303495411294282,"190715_Blk_KM1906U14-Blk_C","pos"
"Turicine",0.00961785525205514,"190715_Poo_TruePooFK180310_Full1","pos"
"Turicine",0.010144699231456,"190715_Poo_TruePooFK180310_Full2","pos"
"Turicine",0.00970736823988436,"190715_Poo_TruePooFK180310_Full3","pos"
"Turicine",0.00966972549786975,"190715_Poo_TruePooFK180310_Half1","pos"
"Turicine",0.00955803875939972,"190715_Poo_TruePooFK180310_Half2","pos"
"Turicine",0.00930305343498825,"190715_Poo_TruePooFK180310_Half3","pos"
"Turicine",0.0194194014806688,"190715_Smp_FK180310S62C1-25m_A","pos"
"Turicine",0.0103731207243977,"190715_Smp_FK180310S62C1-25m_B","pos"
"Turicine",0.0177001367728589,"190715_Smp_FK180310S62C1-25m_C","pos"
"Turicine",0.0045525992714124,"190715_Smp_FK180310S62C1-DCM_A","pos"
"Turicine",0.0135288610552792,"190715_Smp_FK180310S62C1-DCM_B","pos"
"Turicine",0.00668257245033795,"190715_Smp_FK180310S62C1-DCM_C","pos"
"Turicine",0.00956513575389216,"190715_Smp_FK180310S64C1-25m_A","pos"
"Turicine",0.0157477672133519,"190715_Smp_FK180310S64C1-25m_B","pos"
"Turicine",0.0242924681279278,"190715_Smp_FK180310S64C1-25m_C","pos"
"Turicine",0.00444671940095788,"190715_Smp_FK180310S64C1-DCM_A","pos"
"Turicine",0.00718091738490527,"190715_Smp_FK180310S64C1-DCM_B","pos"
"Turicine",0.00580085319720642,"190715_Smp_FK180310S64C1-DCM_C","pos"
"Turicine",0.00635470117712504,"190715_Smp_FK180310S77C1-25m_A","pos"
"Turicine",0.00680683805330442,"190715_Smp_FK180310S77C1-25m_B","pos"
"Turicine",0.00611509032068234,"190715_Smp_FK180310S77C1-25m_C","pos"
"Turicine",0.00908301754015058,"190715_Smp_FK180310S77C1-DCM_A","pos"
"Turicine",0.00709069208054006,"190715_Smp_FK180310S77C1-DCM_B","pos"
"Turicine",0.00759146148900831,"190715_Smp_FK180310S77C1-DCM_C","pos"
"Turicine",0.00576236359281134,"190715_Smp_FK180310S80C1-25m_A","pos"
"Turicine",0.0109616115710063,"190715_Smp_FK180310S80C1-25m_B","pos"
"Turicine",0.0136679398556784,"190715_Smp_FK180310S80C1-25m_C","pos"
"Turicine",0.00500436996239444,"190715_Smp_FK180310S80C1-DCM_A","pos"
"Turicine",0.0091581914723591,"190715_Smp_FK180310S80C1-DCM_B","pos"
"Turicine",0.010488306769631,"190715_Smp_FK180310S80C1-DCM_C","pos"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00044651015243192,"180821_Blk_SWBlk_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00028450626751872,"180821_Blk_SWBlk_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0,"180821_Blk_SWBlk_3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0724501045887544,"180821_Poo_Day1and2Poo_Full1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0299813935202773,"180821_Poo_Day1and2Poo_Full2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0386095062037243,"180821_Poo_Day1and2Poo_Full3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0397114481524547,"180821_Poo_Day1and2Poo_Full4","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0602269787548241,"180821_Poo_Day1and2Poo_Full5","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0721825835818696,"180821_Poo_Day1and2Poo_Full6","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0749000440191457,"180821_Poo_Day1and2Poo_Half1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0212732901591164,"180821_Poo_Day1and2Poo_Half2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0264571799216431,"180821_Poo_Day1and2Poo_Half3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0290345923686095,"180821_Poo_Day1and2Poo_Half4","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0459976500428271,"180821_Poo_Day1and2Poo_Half5","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0630520301638789,"180821_Poo_Day1and2Poo_Half6","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0151853378495157,"180821_QC_MesoScopeQC_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0119419151588335,"180821_QC_MesoScopeQC_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00936452529189836,"180821_QC_MesoScopeQC_3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0123666818346766,"180821_QC_MesoScopeQC_4","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0175671383532463,"180821_QC_MesoScopeQC_5","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0173347736015085,"180821_QC_MesoScopeQC_6","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0643741362512924,"180821_Smp_MS4C1DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0717201018138023,"180821_Smp_MS4C1DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0525245370544642,"180821_Smp_MS4C1DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0259853501625194,"180821_Smp_MS4C115m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0458659527136195,"180821_Smp_MS4C115m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0222821741023786,"180821_Smp_MS4C115m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00331729506738619,"180821_Smp_MS4C1175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00200184704818004,"180821_Smp_MS4C1175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00150840689210481,"180821_Smp_MS4C1175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0904604674777715,"180821_Smp_MS5C1DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.115116577202834,"180821_Smp_MS5C1DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.122615032419143,"180821_Smp_MS5C1DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0144355770294345,"180821_Smp_MS5C115m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0137671185579503,"180821_Smp_MS5C115m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0137918003329355,"180821_Smp_MS5C115m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0189427731226981,"180821_Smp_MS5C1175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00757964084365987,"180821_Smp_MS5C1175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0251533157290579,"180821_Smp_MS5C1175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0265698395857399,"180821_Smp_MS6C3DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0249346384875848,"180821_Smp_MS6C3DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0803567715934378,"180821_Smp_MS6C3DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0124773455664428,"180821_Smp_MS6C315m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0192440491124441,"180821_Smp_MS6C315m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0123643436194441,"180821_Smp_MS6C315m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00681307466280267,"180821_Smp_MS6C3175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00709708229215986,"180821_Smp_MS6C3175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0126794237430253,"180821_Smp_MS6C3175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0468248909433108,"180821_Smp_MS7C1DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0234709823224059,"180821_Smp_MS7C1DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.104408184204042,"180821_Smp_MS7C1DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0214615699472151,"180821_Smp_MS7C115m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0420004713640442,"180821_Smp_MS7C115m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0237202560804953,"180821_Smp_MS7C115m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00570112421612964,"180821_Smp_MS7C1175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00559799639533481,"180821_Smp_MS7C1175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00402232808146025,"180821_Smp_MS7C1175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0731881433358285,"180821_Smp_MS8C1DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0588391447200171,"180821_Smp_MS8C1DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0683489516960907,"180821_Smp_MS8C1DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0213674331957377,"180821_Smp_MS8C115m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0121024758588031,"180821_Smp_MS8C115m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0392338988621829,"180821_Smp_MS8C115m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00886414619071429,"180821_Smp_MS8C1175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00534072448705577,"180821_Smp_MS8C1175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0111363548437548,"180821_Smp_MS8C1175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.101167601326547,"180821_Smp_MS9C2DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0509281883204317,"180821_Smp_MS9C2DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.133444616718591,"180821_Smp_MS9C2DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0184069609509523,"180821_Smp_MS9C215m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0293233843707936,"180821_Smp_MS9C215m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00774893296599322,"180821_Smp_MS9C215m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00758746797180301,"180821_Smp_MS9C2175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00339337838445552,"180821_Smp_MS9C2175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00183257763765818,"180821_Smp_MS9C2175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0871680343993255,"180821_Smp_MS10C2DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0867113981691872,"180821_Smp_MS10C2DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.151422092001032,"180821_Smp_MS10C2DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0117280461414238,"180821_Smp_MS10C215m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0329348977117275,"180821_Smp_MS10C215m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0217366568995415,"180821_Smp_MS10C215m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00557982150728341,"180821_Smp_MS10C2175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00570049011267093,"180821_Smp_MS10C2175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00257808410231438,"180821_Smp_MS10C2175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0961764089113961,"180821_Smp_MS11C2DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0486849667450668,"180821_Smp_MS11C2DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.253852198281484,"180821_Smp_MS11C2DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.02712689982578,"180821_Smp_MS11C215m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.022596232806198,"180821_Smp_MS11C215m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0140610379686493,"180821_Smp_MS11C215m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00268910183118299,"180821_Smp_MS11C2175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00259890417228855,"180821_Smp_MS11C2175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00354739001504696,"180821_Smp_MS11C2175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.17617244834013,"180821_Smp_MS12C1DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.275337309506973,"180821_Smp_MS12C1DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.383513350689973,"180821_Smp_MS12C1DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0465126616512349,"180821_Smp_MS12C115m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0401515519500508,"180821_Smp_MS12C115m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0548373183388314,"180821_Smp_MS12C115m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00031526153094859,"180821_Smp_MS12C1175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0019014745282616,"180821_Smp_MS12C1175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00042190832116907,"180821_Smp_MS12C1175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0936297583457133,"180821_Smp_MS13C2DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0850391362564236,"180821_Smp_MS13C2DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.102348049460881,"180821_Smp_MS13C2DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0158289356782926,"180821_Smp_MS13C315m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00542026879755276,"180821_Smp_MS13C315m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0168303577044133,"180821_Smp_MS13C315m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00640149225824845,"180821_Smp_MS13C2175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0031835191172439,"180821_Smp_MS13C2175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00406580187467663,"180821_Smp_MS13C2175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0704072232525279,"180821_Smp_MS14C2DCM_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0804964173674293,"180821_Smp_MS14C2DCM_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.134620217272533,"180821_Smp_MS14C2DCM_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0361466537968788,"180821_Smp_MS14C215m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0275418527780422,"180821_Smp_MS14C215m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0178127562496318,"180821_Smp_MS14C215m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.005786648617485,"180821_Smp_MS14C2175m_A","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0147775606182281,"180821_Smp_MS14C2175m_B","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.00678050076446675,"180821_Smp_MS14C2175m_C","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",NA,"180821_Std_4uMStdsMix1InH2O_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",Inf,"180821_Std_4uMStdsMix1InH2O_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",Inf,"180821_Std_4uMStdsMix1InH2O_3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0740962325421476,"180821_Std_4uMStdsMix1InMatrix_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.064403055924106,"180821_Std_4uMStdsMix1InMatrix_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0549090035766555,"180821_Std_4uMStdsMix1InMatrix_3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",Inf,"180821_Std_4uMStdsMix2InH2O_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",Inf,"180821_Std_4uMStdsMix2InH2O_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",Inf,"180821_Std_4uMStdsMix2InH2O_3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.318546647143529,"180821_Std_4uMStdsMix2InMatrix_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.299312233661281,"180821_Std_4uMStdsMix2InMatrix_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.238307344392088,"180821_Std_4uMStdsMix2InMatrix_3","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0668069100794076,"180821_Std_H2OInMatrix_1","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0589640698209807,"180821_Std_H2OInMatrix_2","neg"
"(R)-2,3-Dihydroxypropane-1-sulfonate",0.0588102224510363,"180821_Std_H2OInMatrix_3","neg"
"2-O-alpha-D-Glucosylglycerol",0,"180821_Blk_SWBlk_1","pos"
"2-O-alpha-D-Glucosylglycerol",0,"180821_Blk_SWBlk_2","pos"
"2-O-alpha-D-Glucosylglycerol",0,"180821_Blk_SWBlk_3","pos"
