feature,mzmed,rtmed,compound_name,structure,class,cruise,polarity
FT0003,60.08151595055261,6.1401123046875,Trimethylamine,NA,NA,MS,pos
FT0026,70.06580840116803,9.113645935058594,NA,NA,NA,MS,pos
FT0057,74.06068593489618,11.240670776367187,NA,NA,NA,MS,pos
FT0092,77.0796215488126,6.832404581705729,NA,NA,NA,MS,pos
FT0108,84.04499808822823,9.51292978922526,NA,NA,NA,MS,pos
FT0109,84.04501921961122,6.700951639811198,NA,NA,NA,MS,pos
FT0110,84.08132091628764,9.521541341145833,NA,NA,NA,MS,pos
FT0111,84.08132569143062,8.578253173828125,NA,NA,NA,MS,pos
FT0114,85.0289101755703,4.748388417561849,NA,NA,NA,MS,pos
FT0115,85.02890856957904,5.96742909749349,NA,NA,NA,MS,pos
FT0116,85.02894537720027,1.9619762420654296,NA,NA,NA,MS,pos
FT0117,85.0289544791247,7.4346923828125,NA,NA,NA,MS,pos
FT0126,86.06060778245748,11.8538818359375,NA,NA,NA,MS,pos
FT0127,86.06060469875966,11.121253967285156,NA,NA,NA,MS,pos
FT0131,86.06053168573051,10.266279602050782,NA,NA,NA,MS,pos
FT0145,87.04456749983902,11.755095418294273,NA,NA,NA,MS,pos
FT0146,87.04456884599293,1.713169924418131,NA,NA,NA,MS,pos
FT0147,87.04457550901107,2.318030420939128,NA,NA,NA,MS,pos
FT0149,87.0445721862712,10.266279602050782,NA,NA,NA,MS,pos
FT0172,88.07622025733605,4.029858779907227,NA,NA,NA,MS,pos
FT0185,90.05546384766802,11.051394653320312,NA,NA,NA,MS,pos
FT0186,90.05546026767817,11.675436401367188,NA,NA,NA,MS,pos
FT0187,90.05545832550038,10.387267049153646,Sarcosine/beta-Alanine,NA,NA,MS,pos
FT0192,90.05547728785976,9.416943868001304,L-Alanine,NA,NA,MS,pos
FT0197,91.05470705145316,3.768445332845052,NA,NA,NA,MS,pos
FT0198,91.05470939199849,2.2801534016927083,NA,NA,NA,MS,pos
FT0202,93.04525318456064,8.560006713867187,NA,NA,NA,MS,pos
FT0203,93.04520685616554,9.312475077311198,NA,NA,NA,MS,pos
FT0204,93.045247441165,7.59719975789388,NA,NA,NA,MS,pos
FT0205,93.07034951340928,3.763205973307292,NA,NA,NA,MS,pos
FT0206,93.07429061147609,11.095612589518227,"DL-Alanine, 2H3",NA,NA,MS,pos
FT0242,97.07650052138403,9.515472412109377,NA,NA,NA,MS,pos
FT0296,100.07613243267554,2.3585174560546873,NA,NA,NA,MS,pos
FT0306,101.06008669482244,1.75023562113444,NA,NA,NA,MS,pos
FT0319,101.10773340839371,10.878080240885415,NA,NA,NA,MS,pos
FT0325,102.0553929531982,8.636180623372395,NA,NA,NA,MS,pos
FT0326,102.05544954582652,6.700951639811198,NA,NA,NA,MS,pos
FT0331,103.05459090756678,3.768445332845052,NA,NA,NA,MS,pos
FT0335,103.0869485893215,11.029841105143229,NA,NA,NA,MS,pos
FT0348,104.0710017547178,11.727794392903643,NA,NA,NA,MS,pos
FT0350,104.07101452486076,9.30381571451823,NA,NA,NA,MS,pos
FT0352,104.0709980893146,7.761047108968099,4-Aminobutyric acid/Dimethylglycine,NA,NA,MS,pos
FT0356,104.10738267187487,12.763919067382812,Choline,NA,NA,MS,pos
FT0375,105.07428226134584,8.314766947428385,NA,NA,NA,MS,pos
FT0378,105.07430625606594,11.633791097005208,NA,NA,NA,MS,pos
FT0379,105.07425417134438,10.22645263671875,NA,NA,NA,MS,pos
FT0380,105.1106799578908,10.841925048828124,NA,NA,NA,MS,pos
FT0381,105.1106930329627,14.000423177083333,NA,NA,NA,MS,pos
FT0382,105.11066825861684,12.7384521484375,NA,NA,NA,MS,pos
FT0385,106.05024381692922,12.045577494303386,L-Serine,NA,NA,MS,pos
FT0390,110.07164938794487,11.133413696289065,NA,NA,NA,MS,pos
FT0400,111.06875445170353,11.208865356445312,NA,NA,NA,MS,pos
FT0410,112.05086396249612,2.5513646443684896,NA,NA,NA,MS,pos
FT0411,112.05085587567658,4.789533996582032,Cytosine,NA,NA,MS,pos
FT0415,112.05085510572272,4.045077006022136,NA,NA,NA,MS,pos
FT0442,113.05412197752288,7.037885538736978,NA,NA,NA,MS,pos
FT0443,113.05414896489692,8.102241516113281,NA,NA,NA,MS,pos
FT0457,114.0664357356592,5.134960174560547,Creatinine?,NA,NA,MS,pos
FT0458,114.06651864546772,11.075930786132812,NA,NA,NA,MS,pos
FT0464,114.0916406990705,2.1879603068033853,NA,NA,NA,MS,pos
FT0474,114.55865038233767,10.872730509440103,NA,NA,NA,MS,pos
FT0477,115.07558820970584,1.720217450459798,NA,NA,NA,MS,pos
FT0480,115.0950090294618,2.10261599222819,NA,NA,NA,MS,pos
FT0510,117.0548253755575,10.964889526367188,NA,NA,NA,MS,pos
FT0518,117.07415591093402,9.064096069335935,NA,NA,NA,MS,pos
FT0529,118.06535480372766,3.763205973307292,NA,NA,NA,MS,pos
FT0540,119.08347831131056,7.406591542561849,NA,NA,NA,MS,pos
FT0543,119.08975973210732,7.407171122233072,NA,NA,NA,MS,pos
FT0550,120.06570693264672,11.064098612467449,L-Homoserine/L-Threonine,NA,NA,MS,pos
FT0555,120.0809154504644,5.297705078125,NA,NA,NA,MS,pos
FT0556,120.08099269277436,6.301361083984375,NA,NA,NA,MS,pos
FT0558,120.09063095472764,7.406527709960938,NA,NA,NA,MS,pos
FT0579,121.06832981814182,10.934081013997396,NA,NA,NA,MS,pos
FT0588,122.03527958719232,8.535123189290365,NA,NA,NA,MS,pos
FT0599,122.08136702467644,8.32761942545573,NA,NA,NA,MS,pos
FT0601,122.10845865377152,9.138338216145833,NA,NA,NA,MS,pos
FT0602,123.02774190898523,8.531013997395833,NA,NA,NA,MS,pos
FT0608,123.05542203149928,2.754363250732422,NA,NA,NA,MS,pos
FT0611,123.05550956989354,11.84188232421875,NA,NA,NA,MS,pos
FT0618,123.11470588603638,9.152728271484374,NA,NA,NA,MS,pos
FT0661,125.04281624376388,4.27047119140625,NA,NA,NA,MS,pos
FT0662,125.04276528452895,2.644353739420573,NA,NA,NA,MS,pos
FT0663,125.04276567191673,3.3251925150553387,NA,NA,NA,MS,pos
FT0664,125.07110388144788,5.422629547119141,NA,NA,NA,MS,pos
FT0677,126.02206826467224,11.061564127604166,Taurine,NA,NA,MS,pos
FT0678,126.02202278682316,10.268003845214844,NA,NA,NA,MS,pos
FT0707,128.07606557682738,6.862068430582682,NA,NA,NA,MS,pos
FT0737,129.06598066379226,9.99821065266927,NA,NA,NA,MS,pos
FT0751,130.04998372015876,8.636507161458333,5-Oxoproline,NA,NA,MS,pos
FT0759,130.06519841558256,1.8134456634521483,NA,NA,NA,MS,pos
FT0760,130.0652514433798,2.259965006510417,NA,NA,NA,MS,pos
FT0773,131.07036201632786,10.310392761230467,NA,NA,NA,MS,pos
FT0774,131.07053851187075,1.9981971740722655,NA,NA,NA,MS,pos
FT0778,132.06587549382374,11.187960815429689,NA,NA,NA,MS,pos
FT0781,132.0655537835391,9.457725524902344,Hydroxyproline,NA,NA,MS,pos
FT0796,133.03193084892624,7.72164560953776,NA,NA,NA,MS,pos
FT0797,133.03179512862798,7.083918762207031,NA,NA,NA,MS,pos
FT0798,133.06087466576838,11.668776448567709,L-Asparagine,NA,NA,MS,pos
FT0800,133.07389490191113,11.067093912760416,NA,NA,NA,MS,pos
FT0801,133.0801298047723,11.073433939615883,NA,NA,NA,MS,pos
FT0803,133.09726034889746,15.969815063476563,L-Ornithine,NA,NA,MS,pos
FT0806,133.1053242793675,9.60490010579427,NA,NA,NA,MS,pos
FT0807,133.10535620233924,6.75419921875,NA,NA,NA,MS,pos
FT0811,134.03255482019526,6.988996378580729,NA,NA,NA,MS,pos
FT0812,134.0812374539531,10.37432149251302,NA,NA,NA,MS,pos
FT0816,136.05076206440367,9.879781595865886,NA,NA,NA,MS,pos
FT0824,136.07572558133262,8.239673360188801,NA,NA,NA,MS,pos
FT0825,136.07576581747827,9.505818684895834,NA,NA,NA,MS,pos
FT0834,136.99419444162558,5.153777567545573,NA,NA,NA,MS,pos
FT0836,137.043190586985,9.880308024088542,NA,NA,NA,MS,pos
FT0837,137.0458435128571,5.691609446207682,NA,NA,NA,MS,pos
FT0838,137.04581815103927,7.769423421223959,NA,NA,NA,MS,pos
FT0839,137.04581381342624,6.445036061604818,Allopurinol/Hypoxanthine?,NA,NA,MS,pos
FT0840,137.0587940562745,5.065970102945964,NA,NA,NA,MS,pos
FT0842,137.06507003512974,4.898628743489583,NA,NA,NA,MS,pos
FT0844,137.06509656879132,3.5657455444335944,NA,NA,NA,MS,pos
FT0861,138.04914272112936,7.591920979817709,NA,NA,NA,MS,pos
FT0876,139.05019351929073,9.312475077311198,NA,NA,NA,MS,pos
FT0877,139.050219245608,8.619091796875,Urocanic acid,NA,NA,MS,pos
FT0878,139.0501696352598,7.551507568359375,NA,NA,NA,MS,pos
FT0880,139.05826440932202,5.557967122395834,NA,NA,NA,MS,pos
FT0881,139.05829298145687,7.965249633789062,NA,NA,NA,MS,pos
FT0887,140.03746312018214,12.29828592936198,NA,NA,NA,MS,pos
FT0888,140.03763394451252,8.940053304036459,N-Methyltaurine,NA,NA,MS,pos
FT0889,140.03746484931477,11.384605916341146,NA,NA,NA,MS,pos
FT0890,140.03750233035657,8.163973490397135,NA,NA,NA,MS,pos
FT0892,140.0375383906837,7.32472661336263,NA,NA,NA,MS,pos
FT0893,140.0533411260716,8.127854410807291,NA,NA,NA,MS,pos
FT0895,140.0536026276548,8.607449340820313,NA,NA,NA,MS,pos
FT0961,141.06584930177138,7.434857432047525,NA,NA,NA,MS,pos
FT0987,143.08154619375134,8.209971110026041,NA,NA,NA,MS,pos
FT0990,143.08148386195114,5.422629547119141,Ectoine,NA,NA,MS,pos
FT1003,144.07869371246323,9.502947998046874,NA,NA,NA,MS,pos
FT1004,144.0807201227259,3.778112030029297,NA,NA,NA,MS,pos
FT1010,144.085079287712,8.66710205078125,NA,NA,NA,MS,pos
FT1012,144.10191395209307,9.36664581298828,NA,NA,NA,MS,pos
FT1013,144.10198769365329,8.431325785319011,Proline betaine,NA,NA,MS,pos
FT1015,144.10187772369574,10.126795450846354,NA,NA,NA,MS,pos
FT1036,145.0607668637817,10.354178873697917,NA,NA,NA,MS,pos
FT1037,145.06075289344483,9.495094807942708,NA,NA,NA,MS,pos
FT1038,145.08559772151136,9.502947998046874,NA,NA,NA,MS,pos
FT1040,145.1052141583924,6.7169746398925785,NA,NA,NA,MS,pos
FT1047,146.06001652431576,2.0859303792317707,NA,NA,NA,MS,pos
FT1048,146.059952526575,2.743921915690104,NA,NA,NA,MS,pos
FT1049,146.11753088495212,10.01246846516927,NA,NA,NA,MS,pos
FT1050,146.11757361684136,8.47611999511719,(3-Carboxypropyl)trimethylammonium?,NA,NA,MS,pos
FT1051,146.1175207661296,9.14013163248698,Acetylcholine?,NA,NA,MS,pos
FT1069,147.0474231939911,8.592239888509114,NA,NA,NA,MS,pos
FT1070,147.0763954280385,11.490403747558592,L-Glutamine,NA,NA,MS,pos
FT1076,148.06040964915007,12.323855590820312,beta-Glutamic acid?/L-Glutamic acid/O-Acetyl-L-serine,NA,NA,MS,pos
FT1080,148.09679406586096,8.479293314615886,Hydroxyisoleucine,NA,NA,MS,pos
FT1082,148.0967898719158,2.399042002360026,NA,NA,NA,MS,pos
FT1089,148.1058595326853,9.850836181640624,NA,NA,NA,MS,pos
FT1091,148.10581221976412,10.838541158040364,NA,NA,NA,MS,pos
FT1097,150.05827756509953,7.145318094889323,L-Methionine,NA,NA,MS,pos
FT1098,150.05838677618857,7.742046356201172,NA,NA,NA,MS,pos
FT1099,150.11249928176574,3.289493560791016,NA,NA,NA,MS,pos
FT1118,151.04225844672368,2.009780693054199,NA,NA,NA,MS,pos
FT1119,151.0965146076326,2.3122851053873696,NA,NA,NA,MS,pos
FT1126,152.0567602016003,9.262075805664065,Guanine,NA,NA,MS,pos
FT1129,152.07059376382418,7.122322591145833,NA,NA,NA,MS,pos
FT1130,152.14744698289687,6.839483642578125,NA,NA,NA,MS,pos
FT1133,153.0599818711835,8.403582763671874,NA,NA,NA,MS,pos
FT1134,153.06000227629676,9.149534098307292,NA,NA,NA,MS,pos
FT1135,153.07378880144032,3.6531168619791665,NA,NA,NA,MS,pos
FT1140,153.0738929432494,9.306561279296876,NA,NA,NA,MS,pos
FT1141,153.077138206531,7.0043889363606775,"L-Methionine, 2H3",NA,NA,MS,pos
FT1142,153.0771559580869,7.822400410970052,NA,NA,NA,MS,pos
FT1153,154.05322227576073,5.3988093058268225,NA,NA,NA,MS,pos
FT1183,156.076739591278,11.029654439290365,L-Histidine,NA,NA,MS,pos
FT1189,156.08486028906597,8.991349283854166,NA,NA,NA,MS,pos
FT1197,157.07383770396322,11.176706949869793,"DL-Histidine, 15N",NA,NA,MS,pos
FT1199,157.09719888301328,7.001318359375,NA,NA,NA,MS,pos
FT1200,157.09722395650073,7.577770233154297,NA,NA,NA,MS,pos
FT1201,157.09715948829273,8.393780771891276,NA,NA,NA,MS,pos
FT1221,158.1176502862935,5.675205485026042,NA,NA,NA,MS,pos
FT1227,159.07639010308498,12.100770568847656,5-Hydroxyectoine,NA,NA,MS,pos
FT1228,159.07638954008326,10.320505777994793,NA,NA,NA,MS,pos
FT1229,159.10155706831796,1.6680004119873046,NA,NA,NA,MS,pos
FT1235,160.07967492237017,11.100042215983072,NA,NA,NA,MS,pos
FT1243,162.075969174513,9.069926452636718,NA,NA,NA,MS,pos
FT1245,162.10058098627576,8.558172607421875,NA,NA,NA,MS,pos
FT1248,162.11247923541163,7.073341623942057,Carnitine,NA,NA,MS,pos
FT1260,163.11577171841202,8.368217976888022,NA,NA,NA,MS,pos
FT1261,163.11572269967215,9.80663604736328,NA,NA,NA,MS,pos
FT1269,165.05804434192729,8.592925008138021,NA,NA,NA,MS,pos
FT1282,165.1324724053857,9.51450703938802,NA,NA,NA,MS,pos
FT1306,166.05323131377287,10.520482381184896,L-Methionine S-oxide,NA,NA,MS,pos
FT1318,166.07233321084516,8.70371348063151,NA,NA,NA,MS,pos
FT1319,166.0862518151964,8.669805908203125,Ethyl aminobenzoate?,NA,NA,MS,pos
FT1320,166.08627251767157,9.596223449707033,NA,NA,NA,MS,pos
FT1321,166.0861928319974,5.367824300130208,NA,NA,NA,MS,pos
FT1332,167.09270603643455,3.0990097045898444,NA,NA,NA,MS,pos
FT1334,167.12582142102414,3.768445332845052,NA,NA,NA,MS,pos
FT1340,168.06888090929615,8.490086873372396,NA,NA,NA,MS,pos
FT1373,170.06828005803956,18.01605224609375,NA,NA,NA,MS,pos
FT1374,170.0683657995693,17.29813232421875,NA,NA,NA,MS,pos
FT1375,170.1175521857876,8.324463399251302,NA,NA,NA,MS,pos
FT1376,170.11756520707735,9.079651896158854,NA,NA,NA,MS,pos
FT1382,171.08434417337406,3.655377451578776,NA,NA,NA,MS,pos
FT1395,173.092105212478,8.600616455078125,NA,NA,NA,MS,pos
FT1407,174.02195143376906,5.626234436035157,NA,NA,NA,MS,pos
FT1408,174.03867566051082,8.35910898844401,NA,NA,NA,MS,pos
FT1409,175.11897047608298,18.153434244791665,L-Arginine,NA,NA,MS,pos
FT1412,176.07052808491176,2.0641164143880206,NA,NA,NA,MS,pos
FT1416,176.12810274897075,10.567717488606773,NA,NA,NA,MS,pos
FT1418,176.1281706987186,9.150478108723958,NA,NA,NA,MS,pos
FT1419,176.1281608945655,8.092060852050782,NA,NA,NA,MS,pos
FT1420,176.1393794111863,7.434143575032552,NA,NA,NA,MS,pos
FT1430,178.13381073344257,10.818408203125,NA,NA,NA,MS,pos
FT1437,179.0735704795124,10.96309814453125,Gonyol,NA,NA,MS,pos
FT1438,179.0736234689658,9.968840535481773,NA,NA,NA,MS,pos
FT1440,180.0079487383354,7.2364369710286445,NA,NA,NA,MS,pos
FT1448,180.0865845391356,10.356862386067707,Glucosamine,NA,NA,MS,pos
FT1450,180.10188302114358,8.642476399739584,NA,NA,NA,MS,pos
FT1464,181.1272512138484,3.8474825541178386,NA,NA,NA,MS,pos
FT1481,182.08117067869628,9.469786580403646,L-Tyrosine,NA,NA,MS,pos
FT1482,182.08110920698348,8.358068084716797,NA,NA,NA,MS,pos
FT1483,182.1176178536336,2.2990721384684245,NA,NA,NA,MS,pos
FT1485,182.11763054139544,7.296353658040364,NA,NA,NA,MS,pos
FT1543,185.0920966196295,8.281767781575521,NA,NA,NA,MS,pos
FT1550,186.1125397629499,2.1714703877766928,NA,NA,NA,MS,pos
FT1570,190.1073268500755,10.76460469563802,NA,NA,NA,MS,pos
FT1582,190.12662891773024,8.63260752360026,NA,NA,NA,MS,pos
FT1583,190.1266994809246,9.521541341145833,NA,NA,NA,MS,pos
FT1584,190.95735455354915,1.9730604807535808,NA,NA,NA,MS,pos
FT1585,192.0244361148982,12.545099894205729,NA,NA,NA,MS,pos
FT1586,193.05297635527535,11.1442143758138,NA,NA,NA,MS,pos
FT1589,193.0893573163635,9.979412841796876,NA,NA,NA,MS,pos
FT1590,193.15479262584563,7.403509521484375,NA,NA,NA,MS,pos
FT1591,193.15480100244372,6.673988596598306,NA,NA,NA,MS,pos
FT1603,194.09254090967528,10.409580485026042,NA,NA,NA,MS,pos
FT1609,195.0849435088603,10.409580485026042,NA,NA,NA,MS,pos
FT1610,195.12277523643272,2.1729920705159507,NA,NA,NA,MS,pos
FT1642,198.08491382756608,12.100689697265626,NA,NA,NA,MS,pos
FT1660,201.12337960938535,10.898039245605467,NA,NA,NA,MS,pos
FT1673,204.08661908861149,1.8334303538004555,NA,NA,NA,MS,pos
FT1675,204.1231384661337,8.450599161783854,O-Acetylcarnitine,NA,NA,MS,pos
FT1676,204.1230177382812,10.61346435546875,NA,NA,NA,MS,pos
FT1678,205.1263296688615,7.432781473795573,NA,NA,NA,MS,pos
FT1680,206.1025197881736,2.333360036214193,NA,NA,NA,MS,pos
FT1683,206.13883619225547,7.063779195149739,NA,NA,NA,MS,pos
FT1684,206.1389308009621,8.467672220865886,Dexpanthenol,NA,NA,MS,pos
FT1687,207.06858849447076,9.16815643310547,NA,NA,NA,MS,pos
FT1688,207.1048057809368,10.041666666666666,NA,NA,NA,MS,pos
FT1690,207.14192012119963,2.357322184244792,NA,NA,NA,MS,pos
FT1691,207.15902577940284,1.779864184061686,NA,NA,NA,MS,pos
FT1692,207.1703458917814,6.773081461588542,NA,NA,NA,MS,pos
FT1705,209.0478637706604,11.395947265625,NA,NA,NA,MS,pos
FT1712,209.084230855317,8.337227376302083,NA,NA,NA,MS,pos
FT1713,209.08420663074068,7.4064788818359375,NA,NA,NA,MS,pos
FT1727,211.10519126468097,8.50590108235677,NA,NA,NA,MS,pos
FT1738,212.13925028378213,10.993298848470053,NA,NA,NA,MS,pos
FT1798,219.1418481227257,5.963341267903646,NA,NA,NA,MS,pos
FT1799,219.170302940012,6.720516967773437,NA,NA,NA,MS,pos
FT1801,220.1179135493707,1.75023562113444,NA,NA,NA,MS,pos
FT1812,223.0937058147321,7.041670735677084,NA,NA,NA,MS,pos
FT1813,223.12455883880637,1.8877920786539713,NA,NA,NA,MS,pos
FT1815,224.1855062352896,1.7812141418457033,NA,NA,NA,MS,pos
FT1816,225.1959997766609,1.7970307032267252,NA,NA,NA,MS,pos
FT1817,225.9824882643597,8.9476806640625,NA,NA,NA,MS,pos
FT1818,226.14372205755316,2.168536631266276,NA,NA,NA,MS,pos
FT1827,232.11780267361448,1.822117233276367,NA,NA,NA,MS,pos
FT1828,232.1179209710533,10.051348876953124,NA,NA,NA,MS,pos
FT1878,234.13352869699537,1.728378423055013,NA,NA,NA,MS,pos
FT1880,234.1590280967634,4.698808797200521,NA,NA,NA,MS,pos
FT1900,235.16521568767797,7.420303344726563,NA,NA,NA,MS,pos
FT1907,235.91295592348536,3.258310190836589,NA,NA,NA,MS,pos
FT1922,236.14920571258324,10.166427612304688,NA,NA,NA,MS,pos
FT1923,236.14926435263715,8.51331278483073,NA,NA,NA,MS,pos
FT1928,239.14888201418984,2.082791010538737,NA,NA,NA,MS,pos
FT1944,245.0961143234839,8.102241516113281,NA,NA,NA,MS,pos
FT1945,245.09872076335049,11.79004618326823,NA,NA,NA,MS,pos
FT1948,245.60047174678024,11.779960123697917,NA,NA,NA,MS,pos
FT1952,246.09722193830817,10.100488789876302,NA,NA,NA,MS,pos
FT1953,246.11654169757364,11.045231119791667,NA,NA,NA,MS,pos
FT1954,246.1335199797794,2.005479431152344,NA,NA,NA,MS,pos
FT1955,247.16528795767445,17.969685872395832,NA,NA,NA,MS,pos
FT1957,248.1128385506571,2.2153803507486978,NA,NA,NA,MS,pos
FT1968,252.10775147461263,10.899236043294271,Deoxyadenosine/Muramic acid,NA,NA,MS,pos
FT1976,253.1123128369738,3.571067047119141,NA,NA,NA,MS,pos
FT1977,253.1473594051141,10.772161356608072,NA,NA,NA,MS,pos
FT1980,259.1134515633884,11.185604858398438,NA,NA,NA,MS,pos
FT1981,259.12879768599146,10.488329569498696,NA,NA,NA,MS,pos
FT1985,260.112900820563,2.5827359517415363,NA,NA,NA,MS,pos
FT1986,260.14927245411695,1.8458911259969073,NA,NA,NA,MS,pos
FT1994,262.16475182954645,1.7489151000976562,NA,NA,NA,MS,pos
FT1996,264.1440665287271,2.2765813191731774,NA,NA,NA,MS,pos
FT2004,266.07480776259854,8.173111724853516,NA,NA,NA,MS,pos
FT2005,266.12334817577283,7.1638427734375,NA,NA,NA,MS,pos
FT2006,266.1234009774395,8.205987548828125,NA,NA,NA,MS,pos
FT2030,269.08796791694215,7.760693359375,Inosine,NA,NA,MS,pos
FT2031,269.10528912803284,11.08629913330078,NA,NA,NA,MS,pos
FT2033,269.1073809306421,4.518561299641927,NA,NA,NA,MS,pos
FT2043,275.07118527563944,11.391570027669273,NA,NA,NA,MS,pos
FT2046,275.1178077005154,1.9134480794270832,NA,NA,NA,MS,pos
FT2047,276.1440247779571,2.0641164143880206,NA,NA,NA,MS,pos
FT2051,277.0893346948885,9.938683573404948,NA,NA,NA,MS,pos
FT2052,278.1596844453124,1.995219930013021,NA,NA,NA,MS,pos
FT2054,280.09200030324513,11.154662577311198,NA,NA,NA,MS,pos
FT2055,283.174933547459,2.0150684356689452,NA,NA,NA,MS,pos
FT2056,284.09878597119473,9.131959533691406,Guanosine,NA,NA,MS,pos
FT2059,285.14444691953616,6.900211079915365,NA,NA,NA,MS,pos
FT2060,286.11311703015144,11.156757100423176,NA,NA,NA,MS,pos
FT2061,286.1479327360962,8.465473175048828,NA,NA,NA,MS,pos
FT2062,288.2896771159379,1.7226462046305342,NA,NA,NA,MS,pos
FT2065,289.13924536688364,10.529441324869792,NA,NA,NA,MS,pos
FT2066,290.13447890857367,11.37128397623698,Ophthalmic acid,NA,NA,MS,pos
FT2069,291.06977277200997,7.757594807942708,NA,NA,NA,MS,pos
FT2071,291.12977555125065,14.020057169596354,L-Arginosuccinic acid,NA,NA,MS,pos
FT2074,292.1388566753018,1.9131429672241216,NA,NA,NA,MS,pos
FT2082,294.15459324480366,1.917994181315104,NA,NA,NA,MS,pos
FT2083,294.19091178655754,1.7513360341389974,NA,NA,NA,MS,pos
FT2112,299.1004037400986,3.0335091908772784,NA,NA,NA,MS,pos
FT2113,299.10994339703683,1.807558314005534,NA,NA,NA,MS,pos
FT2115,300.0923589627356,2.440413665771485,NA,NA,NA,MS,pos
FT2116,300.20158657788505,2.0118602752685546,NA,NA,NA,MS,pos
FT2117,303.1186006473773,11.155623372395834,NA,NA,NA,MS,pos
FT2118,306.0807680721715,9.121022033691409,NA,NA,NA,MS,pos
FT2159,314.09156868140246,5.198123677571615,NA,NA,NA,MS,pos
FT2165,320.17025179806933,1.9047133127848308,NA,NA,NA,MS,pos
FT2166,322.1858334207144,2.42104008992513,NA,NA,NA,MS,pos
FT2179,325.0880857581396,8.333568572998047,NA,NA,NA,MS,pos
FT2180,329.1341591678509,10.604947916666667,NA,NA,NA,MS,pos
FT2181,330.0596087663828,7.176544189453125,NA,NA,NA,MS,pos
FT2182,330.05964869658396,6.115520985921224,NA,NA,NA,MS,pos
FT2183,333.12918688290904,11.617462158203123,NA,NA,NA,MS,pos
FT2185,334.13259075687233,11.134122721354167,NA,NA,NA,MS,pos
FT2186,334.1327678223437,11.683258565266929,NA,NA,NA,MS,pos
FT2188,335.1947500245647,1.807558314005534,NA,NA,NA,MS,pos
FT2208,344.2279197242956,1.962610117594401,NA,NA,NA,MS,pos
FT2216,347.1448805656068,8.136576334635416,NA,NA,NA,MS,pos
FT2217,347.1449923864721,11.024782307942708,NA,NA,NA,MS,pos
FT2248,354.05082935536575,11.580992126464844,NA,NA,NA,MS,pos
FT2250,354.05104895908084,8.0521115620931,NA,NA,NA,MS,pos
FT2262,357.1655453881593,10.157535807291667,NA,NA,NA,MS,pos
FT2271,365.1054078114298,11.68943125406901,NA,NA,NA,MS,pos
FT2272,365.1055232959651,12.561740112304689,NA,NA,NA,MS,pos
FT2273,366.0511188098919,9.040169270833331,NA,NA,NA,MS,pos
FT2292,372.19024412931265,11.615169270833333,NA,NA,NA,MS,pos
FT2293,377.0529664668577,6.848649851481119,NA,NA,NA,MS,pos
FT2294,377.14561395464017,11.65845438639323,NA,NA,NA,MS,pos
FT2295,377.1457566412889,12.650953165690105,NA,NA,NA,MS,pos
FT2304,386.0420393836862,4.9138743082682295,NA,NA,NA,MS,pos
FT2307,388.25405950012566,1.918364397684733,NA,NA,NA,MS,pos
FT2331,399.1441377968557,11.149031575520834,S-Adenosylmethionine,NA,NA,MS,pos
FT2334,400.1483025261319,12.468243408203126,NA,NA,NA,MS,pos
FT2345,425.1764505808638,9.802901204427084,Chitobiose,NA,NA,MS,pos
FT2359,431.1000006359434,5.0533495585123696,NA,NA,NA,MS,pos
FT2360,432.1178143592509,1.467973518371582,NA,NA,NA,MS,pos
FT2361,432.2804003571465,1.8927074432373048,NA,NA,NA,MS,pos
FT2429,502.08964943858933,3.5705540974934893,NA,NA,NA,MS,pos
FT2433,521.0968132503415,4.898628743489583,NA,NA,NA,MS,pos
FT2472,664.11659841473,11.785871887207032,NA,NA,NA,MS,pos
FT2473,664.1171506383848,12.045284016927084,NA,NA,NA,MS,pos
FT0039,61.987086239364686,5.206949361165365,NA,NA,NA,MS,neg
FT0055,61.99523156064629,9.11979268391927,NA,NA,NA,MS,neg
FT0068,62.99614711979796,9.144711303710938,NA,NA,NA,MS,neg
FT0112,74.98959232702632,2.2448031107584634,NA,NA,NA,MS,neg
FT0122,74.99263877544288,9.295857747395834,NA,NA,NA,MS,neg
FT0155,78.91771171265997,8.835892740885416,NA,NA,NA,MS,neg
FT0161,79.95616307211625,14.670706685384117,NA,NA,NA,MS,neg
FT0169,80.9156647720216,8.831208292643229,NA,NA,NA,MS,neg
FT0212,82.95297041972177,3.6581400553385417,NA,NA,NA,MS,neg
FT0335,92.95880124761284,9.749193827311196,NA,NA,NA,MS,neg
FT0336,93.00020579613086,4.752542622884115,NA,NA,NA,MS,neg
FT0354,93.04461624562484,7.391549682617188,NA,NA,NA,MS,neg
FT0362,94.97950252522446,11.653462727864584,NA,NA,NA,MS,neg
FT0365,94.9795219876969,9.264130147298175,NA,NA,NA,MS,neg
FT0447,97.9631024293654,14.66754913330078,NA,NA,NA,MS,neg
FT0451,98.95472080030449,14.669193013509114,NA,NA,NA,MS,neg
FT0454,98.96312641393196,14.66978047688802,NA,NA,NA,MS,neg
FT0537,104.04227459748846,7.770884704589844,NA,NA,NA,MS,neg
FT0591,108.02053160039549,3.899183654785156,NA,NA,NA,MS,neg
FT0592,108.02060167946784,4.607231140136719,NA,NA,NA,MS,neg
FT0594,108.9954183780356,4.90676015218099,Ethanesulfonic acid,NA,NA,MS,neg
FT0595,108.99534508630174,4.212678782145183,NA,NA,NA,MS,neg
